Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZSF1:Zone Air System Sensible Heating Rate [W](TimeStep),ZSF1:Zone Air System Sensible Cooling Rate [W](TimeStep),ZSF1:Zone Air Temperature [C](TimeStep),ZSF1:Zone Air Humidity Ratio [](TimeStep),ZNF1:Zone Air System Sensible Heating Rate [W](TimeStep),ZNF1:Zone Air System Sensible Cooling Rate [W](TimeStep),ZNF1:Zone Air Temperature [C](TimeStep),ZNF1:Zone Air Humidity Ratio [](TimeStep),ZSF2:Zone Air System Sensible Heating Rate [W](TimeStep),ZSF2:Zone Air System Sensible Cooling Rate [W](TimeStep),ZSF2:Zone Air Temperature [C](TimeStep),ZSF2:Zone Air Humidity Ratio [](TimeStep),ZNF2:Zone Air System Sensible Heating Rate [W](TimeStep),ZNF2:Zone Air System Sensible Cooling Rate [W](TimeStep),ZNF2:Zone Air Temperature [C](TimeStep),ZNF2:Zone Air Humidity Ratio [](TimeStep),BASE-1:Zone Air System Sensible Heating Rate [W](TimeStep),BASE-1:Zone Air System Sensible Cooling Rate [W](TimeStep),BASE-1:Zone Air Temperature [C](TimeStep),BASE-1:Zone Air Humidity Ratio [](TimeStep),DX COOLING COIL SYSTEM 1:Coil System Part Load Ratio [](TimeStep),DX COOLING COIL SYSTEM 2:Coil System Part Load Ratio [](TimeStep),DX COOLING COIL SYSTEM 3:Coil System Part Load Ratio [](TimeStep),DX COOLING COIL SYSTEM 4:Coil System Part Load Ratio [](TimeStep),ACDXCOIL 1:Cooling Coil Total Cooling Rate [W](TimeStep),ACDXCOIL 1:Cooling Coil Sensible Cooling Rate [W](TimeStep),ACDXCOIL 2:Cooling Coil Total Cooling Rate [W](TimeStep),ACDXCOIL 2:Cooling Coil Sensible Cooling Rate [W](TimeStep),ACDXCOIL 3:Cooling Coil Total Cooling Rate [W](TimeStep),ACDXCOIL 3:Cooling Coil Sensible Cooling Rate [W](TimeStep),ACDXCOIL 4:Cooling Coil Total Cooling Rate [W](TimeStep),ACDXCOIL 4:Cooling Coil Sensible Cooling Rate [W](TimeStep),MAIN HEATING COIL 1:Heating Coil Air Heating Rate [W](TimeStep),MAIN HEATING COIL 2:Heating Coil Air Heating Rate [W](TimeStep),MAIN HEATING COIL 3:Heating Coil Air Heating Rate [W](TimeStep),MAIN HEATING COIL 4:Heating Coil Air Heating Rate [W](TimeStep),TSETCOO:Schedule Value [](TimeStep),TSETHEA:Schedule Value [](TimeStep),Cooling:Electricity [J](Monthly),Heating:Gas [J](Monthly),Fans:Electricity [J](Monthly),HeatingCoils:EnergyTransfer [J](Monthly),CoolingCoils:EnergyTransfer [J](Monthly),InteriorLights:Electricity [J](Monthly),InteriorEquipment:Electricity [J](Monthly),Cooling:Electricity [J](RunPeriod),Heating:Gas [J](RunPeriod),Fans:Electricity [J](RunPeriod),HeatingCoils:EnergyTransfer [J](RunPeriod),CoolingCoils:EnergyTransfer [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod) 
 06/16  02:45:00,22.475,0.0,0.0,26.7758975882726,9.794608063771726E-003,0.0,0.0,26.7099112444128,9.796041024360066E-003,0.0,0.0,28.2420113233839,9.786819989514150E-003,0.0,0.0,28.1849216251156,9.787225171065827E-003,0.0,0.0,22.6451744642533,9.478334340780881E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  03:00:00,22.2,0.0,0.0,26.706884007451,9.755255811646033E-003,0.0,0.0,26.6419605582189,9.756637553384255E-003,0.0,0.0,28.141843514593,9.746305959849485E-003,0.0,0.0,28.0853338229667,9.746743474215091E-003,0.0,0.0,22.5112800390634,9.441219607851771E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  03:15:00,22.075,0.0,0.0,26.6433478497495,9.719098312154353E-003,0.0,0.0,26.5794416225448,9.720424656358449E-003,0.0,0.0,28.0461286687156,9.709307365270162E-003,0.0,0.0,27.9901987152501,9.709766668279114E-003,0.0,0.0,22.4039889191003,9.416878557248563E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  03:30:00,21.95,0.0,0.0,26.5853923959076,9.687204068344356E-003,0.0,0.0,26.5224932291614,9.688469645888336E-003,0.0,0.0,27.9548952521509,9.676900966114349E-003,0.0,0.0,27.8995449133221,9.677370942238386E-003,0.0,0.0,22.323293725369,9.405894128579716E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  03:45:00,21.825,0.0,0.0,26.5303328213312,9.659605731568788E-003,0.0,0.0,26.4683772354196,9.660806066034857E-003,0.0,0.0,27.8662218906124,9.649078643836049E-003,0.0,0.0,27.8114582246254,9.649549517142829E-003,0.0,0.0,22.2559344207168,9.404735285687967E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  04:00:00,21.7,0.0,0.0,26.4763170485203,9.635878238288690E-003,0.0,0.0,26.4152689870539,9.637010526543203E-003,0.0,0.0,27.7791086136964,9.625357524380091E-003,0.0,0.0,27.7249392503665,9.625821525471503E-003,0.0,0.0,22.1916384673206,9.409260390125275E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  04:15:00,21.425,0.0,0.0,26.4154120648,9.615203748691604E-003,0.0,0.0,26.3552821247265,9.616267040642475E-003,0.0,0.0,27.68671840937,9.604856086230506E-003,0.0,0.0,27.6331776201095,9.605307702911734E-003,0.0,0.0,22.1001192174723,9.415420214337696E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  04:30:00,21.15,0.0,0.0,26.3661043928351,9.596851198086627E-003,0.0,0.0,26.3136947915016,9.597845952617087E-003,0.0,0.0,27.6128930677079,9.586789022702517E-003,0.0,0.0,27.5689206097492,9.587224397992559E-003,0.0,0.0,21.9804826573022,9.420726626759888E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  04:45:00,20.875,0.0,0.0,26.3533736197993,9.580241450236924E-003,0.0,0.0,26.334927496191,9.581166847666070E-003,0.0,0.0,27.5847745272622,9.570534188506695E-003,0.0,0.0,27.5841721462983,9.570947848257794E-003,0.0,0.0,21.8460694977763,9.424014128302143E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  05:00:00,20.6,0.0,0.0,26.3799876860666,9.564897605591535E-003,0.0,0.0,26.4159270070243,9.565746111206511E-003,0.0,0.0,27.6050197570263,9.555581486538154E-003,0.0,0.0,27.6748677739241,9.555959918531523E-003,0.0,0.0,21.7074705570508,9.424828503931504E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  05:15:00,20.875,0.0,0.0,26.4569559675814,9.559718577500318E-003,0.0,0.0,26.5465201380156,9.560488984174611E-003,0.0,0.0,27.6865082150415,9.551160805602320E-003,0.0,0.0,27.8292069168746,9.551505624661012E-003,0.0,0.0,21.6687486892572,9.460384833651423E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  05:30:00,21.15,0.0,0.0,26.5743495030582,9.569600217068319E-003,0.0,0.0,26.7032414633129,9.570326524082533E-003,0.0,0.0,27.8207180791824,9.562324757475215E-003,0.0,0.0,28.0279060152336,9.562688012893719E-003,0.0,0.0,21.7303933332838,9.541606107881932E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  05:45:00,21.425,0.0,0.0,26.7176059606517,9.595204125509823E-003,0.0,0.0,26.8858727684293,9.595956915658864E-003,0.0,0.0,28.0022490633854,9.589725054390642E-003,0.0,0.0,28.2655556065149,9.590213489859787E-003,0.0,0.0,21.8426172249248,9.659130061866332E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  06:00:00,21.7,0.0,0.0,26.9012523227544,9.635329196804840E-003,0.0,0.0,27.1079602831518,9.636207736869748E-003,0.0,0.0,28.2413330210236,9.632099499553511E-003,0.0,0.0,28.556934608137,9.632857853275128E-003,0.0,0.0,21.9667921383192,9.799424202964127E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.,16. 
 06/16  06:15:00,22.25,0.0,0.0,27.0758327175192,9.660377298902675E-003,0.0,0.0,27.2981660600357,9.661424955873105E-003,0.0,0.0,28.4726841963697,9.658349981142185E-003,0.0,0.0,28.8134689655524,9.659378502830917E-003,0.0,0.0,22.082359326056,9.881127438246474E-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.,20. 
 06/16  06:30:00,22.8,0.0,0.0,27.3778321960744,9.734153813931192E-003,0.0,0.0,27.619625609941,9.735645209956328E-003,0.0,0.0,28.8775712966234,9.735802472768305E-003,0.0,0.0,29.2517279980906,9.737568312018935E-003,0.0,0.0,22.3408730923557,1.010116592831100E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,20. 
 06/16  06:45:00,23.35,0.0,0.0,27.6373043771234,9.821186572963280E-003,0.0,0.0,27.8790852064416,9.823232761609511E-003,0.0,0.0,29.245090029677,9.827095917190293E-003,0.0,0.0,29.6218259984897,9.829762213185681E-003,0.0,0.0,22.5952475207129,1.032361875380264E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,20. 
 06/16  07:00:00,23.9,0.0,0.0,27.9102759645317,9.920150009135115E-003,0.0,0.0,28.1144449250094,9.922783610085674E-003,0.0,0.0,29.6242738167428,9.930895597117677E-003,0.0,0.0,29.9881107807425,9.934535257800310E-003,0.0,0.0,22.8505444534345,1.054743353898489E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,20. 
 06/16  07:15:00,24.175,0.0,4280.87231447967,26.0472378666814,9.762048295416268E-003,0.0,5717.55976498528,26.0274728930794,9.720806858082388E-003,0.0,7535.60176853156,26.2963667011241,9.771486471093492E-003,0.0,8011.63434106034,26.5357768125169,9.792258318844893E-003,0.0,0.0,22.8009290702717,1.065442145524835E-002,0.445972269886761,0.590812470337162,0.656167323565745,0.719044767309879,6448.12401323607,5640.83365255473,8066.65221758628,7077.1265147031,10703.8915288653,9788.56553952359,11157.7986153764,10257.9924438824,0.0,0.0,0.0,0.0,25.8,20. 
 06/16  07:30:00,24.45,0.0,2660.11419886434,26.0054854085474,9.588574117582391E-003,0.0,2836.57538852129,26.0030218022855,9.512403745912900E-003,0.0,4580.76837519416,26.0380347625075,9.505373727842730E-003,0.0,4707.74539307211,26.0656008214919,9.510109071516525E-003,0.0,0.0,22.6066895880139,1.065631176207662E-002,0.269445937279306,0.296690654330818,0.396114833941352,0.429596881413841,3810.29345701126,3226.51596284043,3953.43521711757,3360.37033081408,6238.43820004753,5323.66933212673,6433.17912374266,5507.69880533213,0.0,0.0,0.0,0.0,26.,20. 
 06/16  07:45:00,24.725,0.0,2886.22205249282,26.0002664356097,9.439631768521285E-003,0.0,3046.19639803131,26.0000155307275,9.354360219868713E-003,0.0,4556.05687908105,26.0032632898826,9.273919378409363E-003,0.0,4638.62691764397,26.0054098079139,9.263109679473592E-003,0.0,0.0,22.4677662349764,1.063806233619217E-002,0.286080121683412,0.312973648500975,0.384434988449676,0.409081334881594,4019.73611850773,3445.79273308803,4142.44737123101,3570.88227071025,5993.95859395018,5190.70486631769,6055.7884136796,5244.07375680484,0.0,0.0,0.0,0.0,26.,20. 
 06/16  08:00:00,25.,0.0,2578.59778290048,25.9999696863825,9.340838182102493E-003,0.0,2654.20581283448,25.9999002805446,9.258655963735743E-003,0.0,3950.36765799041,26.0007254279876,9.134759600434731E-003,0.0,4089.07557425397,26.0012418344113,9.114556682985477E-003,0.0,0.0,22.4098308645925,1.062610537302419E-002,0.260078393089714,0.278015721688275,0.337375783589576,0.3634350011346,3634.98682679942,3148.15228800564,3659.52138915767,3189.32266597883,5224.51641818396,4589.88220781251,5341.99205032361,4695.41373422074,0.0,0.0,0.0,0.0,26.,20. 
 06/16  08:15:00,25.425,0.0,4028.68407971237,25.9999497431912,9.247206212726575E-003,0.0,4069.81300760266,25.9999275472879,9.172916530378347E-003,0.0,5416.68036477844,26.0001342611396,9.026487134924120E-003,0.0,5472.53274896081,26.0002454186221,9.003404527120848E-003,0.0,0.0,22.3976192076199,1.062181447389629E-002,0.379667286834508,0.401273824524314,0.443522252832144,0.468508944096901,5271.73095304846,4613.53659512369,5247.95416385254,4620.37634621293,6815.75182024149,6070.01460203392,6832.24030194369,6091.79244264516,0.0,0.0,0.0,0.0,26.,20. 
 06/16  08:30:00,25.85,0.0,4219.98933584811,25.9997381404999,9.161356060585945E-003,0.0,4215.53550296912,25.9997217640909,9.096187064213918E-003,0.0,5652.70078705557,25.9997326647169,8.935078705922939E-003,0.0,5637.50141271903,25.9997380938024,8.913181823438599E-003,0.0,0.0,22.3995908431664,1.062125789502726E-002,0.395365033255362,0.414078091262948,0.459981438359651,0.480304677802328,5454.31598321238,4821.52432807353,5381.68469817074,4782.84378391411,7019.86939774041,6322.52042683578,6955.52103897331,6273.08880239059,0.0,0.0,0.0,0.0,26.,20. 
 06/16  08:45:00,26.275,0.0,4387.57979679308,25.9997107177899,9.089409316499724E-003,0.0,4330.03081163848,25.9997050612003,9.033988050665792E-003,0.0,5857.92078962205,25.9996520401731,8.861224592652520E-003,0.0,5770.72955401058,25.9996428562162,8.842878333109559E-003,0.0,0.0,22.4021439914956,1.062168387195204E-002,0.409169428125956,0.424295525091629,0.47449421314744,0.490129528600488,5609.25337622836,5005.53218987928,5481.17262508398,4913.79676786626,7194.12679222708,6544.13215432772,7051.88331030047,6422.709428852,0.0,0.0,0.0,0.0,26.,20. 
 06/16  09:00:00,26.7,0.0,4539.02012129825,25.9997219368826,9.032800017248491E-003,0.0,4420.56518473108,25.9997265225501,8.987809885920841E-003,0.0,6039.9075314601,25.9996601944767,8.805430443579555E-003,0.0,5874.25273535263,25.9996568430525,8.792203586372831E-003,0.0,0.0,22.4030997016769,1.062205614433491E-002,0.421900948182323,0.432746955184305,0.487707371271234,0.498181601390444,5749.23876568643,5173.53069762832,5558.45515846643,5020.92120949292,7349.27432497443,6742.7349204298,7124.74761192008,6542.88198222558,0.0,0.0,0.0,0.0,26.,20. 
 06/16  09:15:00,26.975,0.0,4701.25333615182,25.9997403930032,9.007355288724117E-003,0.0,4515.34204309046,25.9997533757555,8.973891376506532E-003,0.0,6230.0659399664,25.9996888306721,8.782004589484438E-003,0.0,5980.19853982552,25.9996944614592,8.775446937958828E-003,0.0,0.0,22.4038044581126,1.062221559459222E-002,0.435148837886662,0.441224842175529,0.501288188812,0.506249798497812,5905.6565370623,5346.49697571684,5645.89890959556,5126.4563641593,7522.89162597568,6943.68909925977,7211.45828750446,6659.65493700186,0.0,0.0,0.0,0.0,26.,20. 
 06/16  09:30:00,27.25,0.0,4818.68939276264,25.9996931390322,8.996468505371714E-003,0.0,4559.0868243431,25.9997133693172,8.975287553202666E-003,0.0,6371.00478581072,25.9996387492149,8.773660529720383E-003,0.0,6031.03401461849,25.9996531883988,8.774836520782063E-003,0.0,0.0,22.4053780666543,1.062224937705000E-002,0.445467739190998,0.446079420259638,0.512178166106642,0.511054963840392,6025.8118916053,5474.70484882988,5691.00582320259,5180.98890998246,7661.01142290436,7095.46211775836,7257.2978677527,6721.34579073114,0.0,0.0,0.0,0.0,26.,20. 
 06/16  09:45:00,27.525,0.0,4892.0098904552,25.99966431756,8.991985020796275E-003,0.0,4556.32203492282,25.9996913977673,8.983383192561978E-003,0.0,6459.5185197384,25.9996074835631,8.772053231709202E-003,0.0,6027.79100264109,25.999630232416,8.781524733646949E-003,0.0,0.0,22.4080589559593,1.062224188402179E-002,0.452549485443382,0.447300827775781,0.519704846401066,0.512194783118654,6103.67868814343,5558.73283244189,5691.75883491726,5188.94563060355,7750.94132659378,7194.71212406306,7253.84716077393,6728.85792199399,0.0,0.0,0.0,0.0,26.,20. 
 06/16  10:00:00,27.8,0.0,4946.00735771079,25.9996616980496,8.992405097196676E-003,0.0,4535.86893639749,25.9996946913526,8.996408258664554E-003,0.0,6522.43008096917,25.9996057748586,8.775560039830861E-003,0.0,6001.44178768554,25.9996355739388,8.793591517523604E-003,0.0,0.0,22.411618145663,1.062223097346607E-002,0.458225199995634,0.447160839062804,0.525583939701662,0.511778240879349,6163.10154116005,5623.43600609112,5676.13690077591,5179.20776928482,7817.09349607069,7268.34950359372,7229.70579900004,6713.2476449991,0.0,0.0,0.0,0.0,26.,20. 
 06/16  10:15:00,28.075,0.0,5024.97370118931,25.9996689571333,9.015771087653161E-003,0.0,4539.7346056153,25.9997069381266,9.032798290926644E-003,0.0,6609.93503725623,25.9996154073507,8.801324125702129E-003,0.0,5999.88315689156,25.9996509927694,8.828479087063731E-003,0.0,0.0,22.4157550324706,1.062222539275392E-002,0.465994930654449,0.449164217969591,0.53332539084931,0.51332248126308,6250.51714230941,5713.07559149403,5687.93974897375,5193.75511476214,7910.916886355,7366.54426466151,7233.72667557359,6722.38908078497,0.0,0.0,0.0,0.0,26.,20. 
 06/16  10:30:00,28.35,0.0,5061.80110782415,25.9996123670745,9.046924391161065E-003,0.0,4502.67962208754,25.9996588715811,9.077312997155577E-003,0.0,6653.79316696187,25.9995491548724,8.833956385914936E-003,0.0,5956.80896934472,25.9995943731944,8.870695055304682E-003,0.0,0.0,22.4202456055188,1.062222382512904E-002,0.470930465859308,0.448199609072556,0.538575624690974,0.512332412535129,6303.16649787803,5760.6069221783,5665.51715931739,5167.40767127425,7971.87769899594,7421.11711777343,7206.27473609736,6690.03553498796,0.0,0.0,0.0,0.0,26.,20. 
 06/16  10:45:00,28.625,0.0,5083.02850814685,25.9995735179186,9.077971928211664E-003,0.0,4462.36846384128,25.9996278743329,9.121608511635683E-003,0.0,6680.12983134372,25.9995016275544,8.865833242569874E-003,0.0,5910.97115303378,25.9995558216182,8.912194522920799E-003,0.0,0.0,22.424943502779,1.062222384222452E-002,0.474803615464389,0.447134312466501,0.542770458572558,0.511317893752486,6342.60916728462,5792.46180026868,5643.03763086068,5137.7303142539,8018.34593804108,7458.06653965318,7179.8882481696,6654.82028578552,0.0,0.0,0.0,0.0,26.,20. 
 06/16  11:00:00,28.9,0.0,5100.23287703745,25.9995592504578,9.107720873259196E-003,0.0,4424.64388933056,25.9996188714608,9.164209068988703E-003,0.0,6701.95043341074,25.9994829472797,8.896020059724704E-003,0.0,5868.8033881401,25.9995433022611,8.951770000438175E-003,0.0,0.0,22.4297459175146,1.062222413812616E-002,0.478358910512485,0.44627593100038,0.546630731993421,0.510552711001941,6377.59153280772,5820.29197758698,5623.17212837534,5110.63719233516,8059.4754596605,7490.49688300662,7156.90882998538,6623.27103369781,0.0,0.0,0.0,0.0,26.,20. 
